,customer_id,gender,age,email,phone_number,address,city,state,zip_code,residence_type,transaction_id,transaction_date,product_category,product_name,quantity,unit_price,discount,cost,revenue,payment_method,card_type,shipping_address,shipping_method,delivery_status,customer_satisfaction,returned_item,store_location,promo_code_used,profit
1195,2607,FEMALE,25,sarah931@yahoo.com,662-495-9518,9232 Pine Rd,San Diego,CA,62654,rent,TXN001607,2025-12-03,Electronics,Product_17,4,110.32,,362.49,617.87,Check,Amex,Same as billing,Express,Delivered,3,,Store A,,255.38
1196,4642,U,18-25,alex599@gmail.com,530-665-2922,5106 Oak Ave,Houston,CA,91474,Other,TXN003642,26/11/2024,Electrnics,Product_59,3,114.48,0.22,389.99,68.57,CC,Visa,7682 Main St,standard,Shipped,bad,Yes,store a,InvalidCode,-321.42
1197,8353,Male,76,mike431@outlook.com,397-821-1494,8751 Maple Ln,Houston,NC,72910,Own,TXN002353,2025-11-23,Cloth,Product_42,,332.67,0.21,208.42,480.63,PayPal,VISA,351 Cedar Blvd,,Delivered,5,Yes,,,272.21000000000004
1198,1192,Male,,lisa531@outlook.com,844-688-7636,9541 Cedar Blvd,Los Angeles,TX,48732,Other,TXN000192,2025-01-01,Electronics,Product_65,1,455.17,,320.21,740.86,Credit Card,Mastercard,2599 Maple Ln,Overnight,,good,Yes,Online,,420.65000000000003
1199,3032,MALE,,mike168@hotmail.com,210-775-4291,9951 Maple Ln,Houston,CA,14975,OWN,TXN002032,2024-11-09,Unknown,Product_91,10,price,,144.74,476.08,Credit Card,Visa,Same as billing,Standard,Delivered,5,True,Website,,331.34
1200,6290,Female,,emma444@gmail.com,123-456-7890,6636 Main St,Phoenix,TX,10405,Own,TXN000290,2025-11-27,Home,Product_32,1,51.44,0.28,62.58,458.91,Check,,805 Maple Ln,Express,PENDING,1,False,Store A,,396.33000000000004
1201,3771,MALE,thirty,emma14@outlook.com,911-840-7394,7627 Maple Ln,New York,FL,00000,OWN,TXN002771,2025-06-10,Beauty,Product_88,one,109.4,0.06,187.12,revenue_missing,DC,VISA,Same as billing,,Pending,3,False,Mobile App,,profit_error
1202,4164,f,,lisa923@gmail.com,123-456-7890,1473 Maple Ln,San Diego,FL,85146,,TXN003164,2026-04-28,Clothing,Product_43,0,422.35,0.37,372.02,433.29,CC,,9284 Maple Ln,Express,PENDING,excellent,yes,Store B,,61.27000000000004
1203,3985,FEMALE,,invalid_email,186-122-7186,6047 Maple Ln,San Diego,PA,57107,Other,TXN002985,2025-06-05,Cloth,Product_33,three,127.55,0.26,64.79,681.15,Bank Transfer,Visa,5996 Oak Ave,Overnight,Shipped,2,no,Store B,FREESHIP,616.36
1204,3643,,40+,john863@gmail.com,860-439-2047,9551 Main St,San Antonio,MI,95883,rent,TXN002643,2025-04-09,Clothing,Product_51,three,31.12,0.32,183.18,76.33,DC,VISA,9864 Pine Rd,Overnight,Returned,10,Yes,store a,,-106.85000000000001
1205,8187,Male,25,alex856@outlook.com,123-456-7890,4744 Maple Ln,San Diego,TX,13791,OWN,TXN002187,2026-03-24,Electronics,Product_23,0,257.3,0.15,143.75,revenue_missing,CC,Visa,5327 Maple Ln,Overnight,Delivered,,no,store a,,
1206,3352,f,,jane562@yahoo.com,672-956-8667,359 Cedar Blvd,San Diego,NC,82877,,TXN002352,2025-07-17,Books,Product_5,,33.44,0.27,103.28,369.18,CC,Visa,2699 Maple Ln,EXP,Cancelled,2,True,Online,SAVE10,265.9
1207,4931,FEMALE,18-25,jane261@outlook.com,957-573-4600,3009 Cedar Blvd,Phoenix,CA,51404,Own,TXN003931,2026-04-12,,Product_80,2,398.6,0.34,384.22,125.11,paypal,Mastercard,4696 Main St,Pickup,Shipped,0,no,Store A,,-259.11
1208,5945,FEMALE,,david5@gmail.com,128-980-6263,6517 Main St,Philadelphia,NY,00000,,TXN004945,2025-02-18,Cloth,Product_63,5,336.46,0.18,305.52,127.15,CASH,master,4300 Main St,EXP,delivered,4,Y,Website,,-178.36999999999998
1209,5031,M,66,emma103@outlook.com,309-581-6924,2464 Maple Ln,Los Angeles,CA,00000,Own,TXN004031,2025-08-02,Cloth,Product_30,three,41.76,0.36,100.55,553.78,paypal,Visa,127 Pine Rd,Overnight,PENDING,0,Yes,Store A,,453.22999999999996
1210,3421,f,,john256@outlook.com,261-458-7177,5025 Maple Ln,New York,CA,46296,rent,TXN002421,2024-07-24,Sports,Product_28,,153.95,0.03,262.99,664.83,DC,Visa,1197 Oak Ave,Pickup,Returned,excellent,True,Store A,InvalidCode,401.84000000000003
1211,5014,f,79,invalid_email,285-471-2233,1333 Maple Ln,Houston,FL,52927,Own,TXN004014,2024-08-18,Electrnics,Product_26,,486.32,0.13,29.51,389.54,CASH,Visa,2268 Maple Ln,Standard,Returned,5,no,store a,EXPIRED,360.03000000000003
1212,1313,M,40+,mike949@gmail.com,480-523-1272,1039 Cedar Blvd,Los Angeles,CA,28452,Other,TXN000313,2025-01-25,Electronics,Product_75,3,100.37,0.17,396.52,739.47,Debit Card,Discover,3080 Pine Rd,Standard,Returned,excellent,yes,Store A,,342.95000000000005
1213,3324,f,,invalid_email,598-872-4409,6841 Cedar Blvd,New York,MI,99716,Own,TXN002324,2026-01-18,Clothing,Product_100,three,price,0.33,398.82,612.19,CASH,Amex,604 Pine Rd,Overnight,Delivered,good,Yes,Online,,213.37000000000006
1214,1167,,thirty,john311@yahoo.com,130-775-6435,1180 Pine Rd,San Diego,FL,00000,Own,TXN000167,2025-07-26,Electrnics,Product_59,1,158.84,0.1,47.35,700.21,Credit Card,Visa,4271 Maple Ln,Standard,Cancelled,4,,Store A,WELCOME20,652.86
1215,2891,,,lisa271@yahoo.com,408-355-7875,1088 Oak Ave,San Diego,OH,78522,Own,TXN001891,2025-07-28,Electrnics,Product_17,-1,400.19,0.16,269.96,338.47,PayPal,Visa,4406 Maple Ln,Pickup,PENDING,5,no,Mobile App,,68.51000000000005
1216,2477,Unknown,40+,john472@hotmail.com,794-461-1597,4792 Oak Ave,Phoenix,FL,41986,,TXN001477,2024-12-06,Beauty,Product_28,two,281.36,0.12,223.9,44.94,Debit Card,Mastercard,1886 Pine Rd,Overnight,Shipped,excellent,,store a,InvalidCode,-178.96
1217,2025,F,25,alex916@gmail.com,824-578-1934,5612 Cedar Blvd,San Diego,CA,24778,With Parents,TXN001025,2024-06-25,Books,Product_6,two,252.84,,395.94,revenue_missing,CASH,VISA,9195 Oak Ave,EXP,PENDING,5,Y,Website,,
1218,5993,m,105,david652@hotmail.com,178-218-4697,Unknown,San Antonio,OH,76112,Other,TXN004993,2024-07-12,Sports,Product_19,-1,308.73,0.03,254.3,revenue_missing,Check,Discover,2489 Pine Rd,Pickup,Returned,,False,store a,,profit_error
1219,2551,M,25,john310@yahoo.com,874-169-9432,9668 Pine Rd,New York,OH,59165,,TXN001551,2025-05-24,Cloth,Product_6,4,186.9,0.02,26.5,547.67,,Mastercard,3972 Cedar Blvd,Pickup,Pending,bad,Yes,,InvalidCode,521.17
1220,5742,F,40+,david458@hotmail.com,634-610-8256,6829 Oak Ave,San Diego,FL,19799,rent,TXN004742,2025-11-27,,Product_75,one,351.93,0.1,257.82,263.68,DC,Discover,Same as billing,,Cancelled,good,No,Store B,InvalidCode,5.860000000000014
1221,2922,U,25,invalid_email,999-955-8431,7350 Maple Ln,Los Angeles,CA,27409,rent,TXN001922,2025-02-12,Unknown,Product_63,5,224.41,0.34,193.92,104.22,CC,Discover,1292 Main St,EXP,Returned,bad,Y,Mobile App,,-89.69999999999999
1222,4075,F,thirty,sarah227@yahoo.com,123-456-7890,4183 Main St,Chicago,PA,53540,Other,TXN003075,2025-05-15,Home,Product_62,3,266.57,0.17,81.69,revenue_missing,paypal,,1979 Maple Ln,EXP,Delivered,3,Y,,,profit_error
1223,4986,M,thirty,lisa274@gmail.com,259-606-2525,5933 Maple Ln,Los Angeles,CA,95085,OWN,TXN003986,2025-10-11,Sports,Product_54,-1,211.97,0.14,147.57,669.31,Cash,Discover,9931 Pine Rd,Standard,Shipped,3,No,Online,,521.74
1224,3099,f,,john16@yahoo.com,529-230-6181,3060 Maple Ln,Houston,MI,59225,Lease,TXN002099,2025-07-26,Clothing,Product_76,5,345.83,0.33,365.52,577.61,Debit Card,master,6660 Maple Ln,standard,delivered,1,Yes,store a,,212.09000000000003
1225,5205,MALE,40+,sarah343@outlook.com,123-456-7890,5112 Oak Ave,San Diego,GA,00000,OWN,TXN004205,2024-06-24,Unknown,Product_84,1,92.63,0.18,42.58,646.63,Debit Card,Visa,3947 Main St,Express,Cancelled,bad,no,Store A,,604.05
1226,5693,M,,invalid_email,229-194-2637,4589 Maple Ln,Philadelphia,FL,73569,Other,TXN004693,2025-11-22,Electronics,Product_21,0,246.68,0.1,-10.0,688.44,paypal,Discover,7378 Maple Ln,Pickup,Delivered,good,Yes,Store B,,698.44
1227,5389,f,,jane492@gmail.com,923-625-4143,607 Main St,Phoenix,IL,28214,Other,TXN004389,2025-11-02,Electronics,Product_71,two,59.04,0.0,389.68,101.46,PayPal,Amex,9919 Maple Ln,Express,,4,True,Mobile App,,-288.22
1228,5859,Unknown,18-25,alex784@hotmail.com,223-584-3649,8046 Oak Ave,Los Angeles,TX,12791,Other,TXN004859,2025-06-30,Toys,Product_96,3,28.17,0.1,333.38,85.06,,VISA,9472 Pine Rd,Pickup,Shipped,0,No,Website,,-248.32
1229,2261,U,40+,david66@gmail.com,383-141-5557,7690 Oak Ave,Los Angeles,FL,46326,With Parents,TXN001261,2026-02-16,Toys,Product_13,10,101.38,,244.49,202.75,PayPal,Mastercard,8710 Pine Rd,Express,Shipped,3,True,store a,,-41.74000000000001
1230,5648,Unknown,,john324@hotmail.com,317-233-5926,6376 Cedar Blvd,Los Angeles,TX,00000,With Parents,TXN004648,2024-11-16,Electronics,Product_50,5,158.64,0.28,338.22,127.16,Check,VISA,1628 Maple Ln,EXP,Pending,3,Yes,store a,,-211.06000000000003
1231,1153,F,,jane429@outlook.com,411-873-8328,505 Pine Rd,Chicago,CA,79980,Rent,TXN000153,2024-09-28,Cloth,Product_34,2,235.08,,127.32,375.8,CASH,Mastercard,4301 Pine Rd,Express,PENDING,4,Yes,Store A,,248.48000000000002
1232,3317,m,40+,david354@outlook.com,808-173-8727,6803 Main St,Houston,MI,77011,OWN,TXN002317,2025-12-03,Home,Product_59,2,334.3,0.23,26.91,283.45,CC,Mastercard,9160 Main St,EXP,Returned,,yes,Store A,,256.53999999999996
1233,4316,,thirty,david143@gmail.com,958-970-2157,1024 Oak Ave,Houston,OH,54498,Lease,TXN003316,2025-06-30,Books,Product_6,5,99999,0.17,-10.0,89.17,paypal,Discover,4282 Main St,EXP,Pending,1,True,Store B,,99.17
1234,5925,,25,emma301@hotmail.com,123-456-7890,5275 Main St,Chicago,CA,59255,OWN,TXN004925,2025-02-24,Toys,Product_69,3,116.32,0.27,60.87,389.16,paypal,Discover,2410 Maple Ln,EXP,Cancelled,2,False,store a,SAVE10,328.29
1235,3750,FEMALE,,jane329@outlook.com,596-397-4387,2671 Pine Rd,Philadelphia,PA,70876,Own,TXN002750,2024-11-20,Toys,Product_16,10,125.62,0.35,65.36,16.08,Credit Card,master,8805 Pine Rd,EXP,PENDING,,Y,Website,,-49.28
1236,7979,Unknown,105,lisa308@gmail.com,176-623-3434,8673 Oak Ave,New York,GA,58589,rent,TXN001979,2025-02-26,Books,Product_37,3,400.98,0.38,306.81,199.1,Bank Transfer,Mastercard,Same as billing,standard,PENDING,,Y,Mobile App,,-107.71000000000001
1237,3043,F,thirty,invalid_email,718-173-9200,183 Oak Ave,Philadelphia,NY,67737,,TXN002043,2025-02-02,Electrnics,Product_22,-1,489.04,0.12,10.71,22.46,Debit Card,Mastercard,3517 Main St,Pickup,Shipped,3,True,Online,,11.75
1238,5727,f,25,lisa820@gmail.com,744-979-4767,3928 Main St,Los Angeles,OH,59261,Own,TXN004727,2024-06-25,Clothing,Product_72,10,179.27,0.17,194.91,177.66,Debit Card,master,5828 Main St,Standard,Delivered,bad,,Store A,,-17.25
1239,5691,m,thirty,invalid_email,337-161-7517,4368 Cedar Blvd,New York,CA,40601,Rent,TXN004691,2024-07-21,Cloth,Product_73,-1,181.4,,23.3,revenue_missing,Cash,master,3862 Main St,Overnight,,bad,False,,FREESHIP,profit_error
1240,2331,F,,alex202@gmail.com,227-394-3200,4308 Maple Ln,Los Angeles,GA,37427,Rent,TXN001331,2025-05-26,Clothing,Product_92,2,410.22,0.12,25.22,36.51,Bank Transfer,Discover,3704 Pine Rd,Overnight,Shipped,2,Yes,Website,,11.29
1241,10374,M,25,jane26@gmail.com,570-517-1415,1266 Cedar Blvd,New York,NY,93597,OWN,TXN004374,2025-09-20,Clothing,Product_45,0,122.13,0.34,216.3,441.21,Cash,master,8941 Oak Ave,,Returned,10,Y,Store A,,224.90999999999997
1242,3944,M,18-25,alex736@hotmail.com,235-991-6931,8657 Main St,Philadelphia,GA,16606,Rent,TXN002944,2025-10-26,Unknown,Product_54,2,84.85,0.06,-10.0,640.81,CASH,,4556 Cedar Blvd,EXP,Shipped,3,yes,Website,,650.81
1243,5602,MALE,50,sarah275@outlook.com,746-758-9562,6058 Cedar Blvd,Los Angeles,FL,29218,Rent,TXN004602,2025-02-13,,Product_22,3,135.66,0.09,175.14,338.63,PayPal,Visa,3224 Oak Ave,Standard,Shipped,bad,False,Store B,,163.49
1244,1032,Male,,lisa852@outlook.com,836-963-4330,1977 Pine Rd,New York,MI,40409,Lease,TXN000032,2024-09-13,Sports,Product_71,4,175.74,0.39,146.92,229.9,Credit Card,Mastercard,Same as billing,Standard,Shipped,good,N,Online,,82.98000000000002
1245,2226,U,105,sarah561@hotmail.com,986-397-7223,4766 Pine Rd,Los Angeles,GA,28289,,TXN001226,2025-10-05,Clothing,Product_85,5,176.54,0.15,211.97,282.35,Credit Card,Amex,2813 Pine Rd,Standard,,2,no,store a,FREESHIP,70.38000000000002
1246,1938,F,,jane998@hotmail.com,163-920-6579,9673 Maple Ln,Los Angeles,CA,20304,Lease,TXN000938,2025-05-31,Books,Product_81,3,142.95,0.27,195.53,revenue_missing,Cash,master,4499 Cedar Blvd,Express,Shipped,5,no,store a,,
1247,3700,MALE,,invalid_email,715-198-6335,9614 Maple Ln,Chicago,IL,00000,rent,TXN002700,2026-05-14,Beauty,Product_6,0,429.01,,227.01,359.66,PayPal,Mastercard,7355 Pine Rd,Overnight,Pending,bad,no,Mobile App,,132.65000000000003
1248,1753,U,18-25,emma394@yahoo.com,123-456-7890,2664 Pine Rd,Phoenix,PA,36526,With Parents,TXN000753,2026-06-19,Cloth,Product_76,5,470.39,0.13,50.05,636.11,Cash,master,4285 Pine Rd,Standard,Cancelled,3,False,Mobile App,SAVE10,586.0600000000001
1249,2627,MALE,18-25,mike606@hotmail.com,201-472-3488,3988 Cedar Blvd,Houston,NC,66344,Lease,TXN001627,2024-08-31,Sports,Product_49,10,225.71,0.35,59.26,363.98,,master,7829 Oak Ave,Standard,delivered,bad,no,store a,WELCOME20,304.72
1250,1310,,18-25,invalid_email,253-108-6897,9440 Oak Ave,New York,FL,00000,With Parents,TXN000310,2024-12-25,Beauty,Product_10,5,27.54,0.33,90.0,770.74,PayPal,Mastercard,7294 Pine Rd,Standard,delivered,3,no,Website,,680.74
1251,3705,Male,thirty,mike569@hotmail.com,500-621-4195,2948 Maple Ln,San Diego,NC,57068,Rent,TXN002705,2026-04-29,,Product_4,5,35.69,0.06,195.18,71.35,Debit Card,,4282 Oak Ave,Pickup,,bad,False,Website,,-123.83000000000001
1252,3175,f,thirty,alex591@yahoo.com,137-764-7033,2966 Oak Ave,New York,CA,18464,Other,TXN002175,2025-01-02,,Product_49,2,440.11,0.3,72.47,revenue_missing,PayPal,Discover,4406 Oak Ave,Pickup,,0,No,,WELCOME20,
1253,4444,Male,105,david199@gmail.com,781-639-5397,9320 Oak Ave,Chicago,NY,31895,Own,TXN003444,2024-09-15,Unknown,Product_69,-1,85.71,,101.15,292.78,Cash,Discover,4954 Pine Rd,EXP,PENDING,3,,Online,,191.62999999999997
1254,3318,,105,sarah514@outlook.com,123-456-7890,Unknown,San Antonio,CA,34111,,TXN002318,2026-05-14,Cloth,Product_56,one,190.66,0.18,362.79,260.62,Cash,Mastercard,7137 Oak Ave,Standard,delivered,,False,Website,,-102.17000000000002
1255,1496,f,40+,mike674@gmail.com,924-934-6724,3546 Pine Rd,Houston,OH,25752,Own,TXN000496,2026-05-12,Electronics,Product_51,one,384.2,0.35,204.74,26.86,DC,Visa,9138 Maple Ln,Standard,Pending,,False,Mobile App,EXPIRED,-177.88
1256,9690,Female,thirty,emma990@hotmail.com,123-456-7890,8093 Pine Rd,Chicago,TX,35432,OWN,TXN003690,2024-09-01,Home,Product_1,4,361.07,0.19,-10.0,133.29,Credit Card,VISA,486 Maple Ln,standard,Pending,excellent,,Store A,,143.29
1257,1206,MALE,15,emma448@outlook.com,930-462-8629,7103 Cedar Blvd,Chicago,OH,94466,Rent,TXN000206,2025-06-23,,Product_70,100,381.13,0.39,351.37,243.8,CASH,VISA,1931 Maple Ln,Express,PENDING,4,no,Store B,,-107.57
1258,2136,FEMALE,68,jane46@gmail.com,132-858-1634,2207 Oak Ave,Phoenix,PA,96412,With Parents,TXN001136,2025-08-27,Clothing,Product_60,-1,499.68,0.16,12.6,767.08,paypal,VISA,983 Pine Rd,Overnight,Shipped,10,Yes,Store A,,754.48
1259,3945,,,jane636@outlook.com,987-592-6558,6275 Main St,Chicago,CA,61588,OWN,TXN002945,2024-11-13,Sports,Product_15,5,42.6,0.35,74.5,704.96,paypal,,5927 Pine Rd,Pickup,Shipped,5,no,Mobile App,,630.46
1260,4712,,25,john267@outlook.com,200-340-8202,3164 Maple Ln,Los Angeles,PA,31769,With Parents,TXN003712,2025-07-17,Toys,Product_81,100,307.5,,5.25,674.42,,VISA,7968 Pine Rd,,Shipped,good,,Store A,,669.17
1261,1702,Female,37,invalid_email,242-690-3390,6772 Cedar Blvd,Philadelphia,GA,84376,Other,TXN000702,2024-09-15,Cloth,Product_97,0,292.72,0.04,204.28,371.58,,Discover,8388 Cedar Blvd,Express,Returned,1,True,Mobile App,,167.29999999999998
1262,1306,m,105,lisa540@yahoo.com,123-456-7890,5425 Cedar Blvd,Houston,MI,00000,Own,TXN000306,2026-04-07,,Product_48,10,123.58,0.13,373.42,53.36,Credit Card,Visa,4205 Main St,Pickup,,,,store a,,
1263,2193,Female,,mike942@hotmail.com,222-226-7706,3674 Cedar Blvd,Chicago,TX,16216,rent,TXN001193,2026-03-14,Cloth,Product_53,2,416.03,0.27,209.83,revenue_missing,Cash,,1462 Cedar Blvd,EXP,,2,No,Store B,FREESHIP,
1264,5148,MALE,thirty,jane440@yahoo.com,767-118-2231,2643 Oak Ave,New Yrok,GA,37777,Lease,TXN004148,2025-05-22,Books,Product_29,3,311.33,0.08,68.5,506.81,PayPal,Discover,9524 Pine Rd,Standard,PENDING,5,Yes,Online,EXPIRED,438.31
1265,3125,m,thirty,alex266@yahoo.com,421-678-8347,300 Cedar Blvd,Chicago,MI,54201,Lease,TXN002125,2025-01-11,Home,Product_83,1,218.45,0.17,14.13,297.13,DC,VISA,4247 Main St,Express,delivered,bad,True,Online,,283.0
1266,2062,FEMALE,,john840@hotmail.com,322-172-2436,Unknown,Houston,PA,70972,Other,TXN001062,2025-07-14,,Product_84,2,170.75,0.05,283.25,379.02,Cash,VISA,5170 Main St,Pickup,Shipped,5,Yes,store a,,95.76999999999998
1267,1844,f,18-25,john334@yahoo.com,123-456-7890,7441 Oak Ave,New York,MI,47115,Lease,TXN000844,2026-03-07,Beauty,Product_100,4,273.41,0.11,114.57,175.79,Credit Card,Visa,4459 Oak Ave,,PENDING,0,False,Online,InvalidCode,61.22
1268,4249,F,51,alex359@outlook.com,202-428-4847,1278 Main St,Chicago,NC,33098,,TXN003249,2025-03-27,,Product_78,4,221.07,0.08,4.6,374.59,PayPal,,426 Pine Rd,Standard,Delivered,10,Y,Store A,InvalidCode,369.98999999999995
1269,3481,f,25,emma202@yahoo.com,633-356-6481,9916 Maple Ln,Phoenix,CA,36169,With Parents,TXN002481,2025-11-10,Cloth,Product_16,0,263.88,0.32,362.38,340.93,Credit Card,Amex,2051 Maple Ln,Pickup,Cancelled,3,N,store a,,-21.44999999999999
1270,1212,FEMALE,,david292@outlook.com,123-456-7890,Unknown,New York,GA,94569,OWN,TXN000212,2025-09-19,Sports,Product_31,,99999,,14.23,735.73,Debit Card,Amex,1448 Pine Rd,standard,Returned,10,False,Website,SAVE10,721.5
1271,2109,Unknown,105,john262@hotmail.com,927-948-2384,273 Oak Ave,San Antonio,GA,80581,,TXN001109,2024-07-07,,Product_95,2,23.75,,266.27,684.73,,Visa,3877 Cedar Blvd,Standard,,4,N,Mobile App,,418.46000000000004
1272,5102,f,18-25,jane940@outlook.com,272-660-9662,276 Main St,Phoenix,CA,00000,Lease,TXN004102,2026-03-29,Books,Product_99,2,201.52,,114.07,381.31,DC,Visa,5143 Maple Ln,Pickup,Pending,10,Yes,Mobile App,FREESHIP,267.24
1273,1680,MALE,40+,invalid_email,406-624-2518,5760 Maple Ln,Los Angeles,GA,85698,Other,TXN000680,2025-03-24,Home,Product_77,one,273.46,,-10.0,340.64,Check,Visa,9261 Maple Ln,Overnight,Cancelled,3,,Online,,350.64
1274,1566,Unknown,75,sarah542@gmail.com,290-740-1551,3446 Oak Ave,New Yrok,FL,73386,,TXN000566,2025-06-25,Unknown,Product_15,-1,262.1,0.34,180.85,361.07,Debit Card,Visa,4778 Pine Rd,Standard,Delivered,good,N,Store A,,180.22
1275,3406,FEMALE,18-25,alex880@gmail.com,412-257-8429,2993 Oak Ave,San Diego,TX,71048,Other,TXN002406,2025-11-13,Books,Product_67,,56.01,0.24,281.7,284.48,Debit Card,master,Same as billing,standard,Returned,4,,Store A,,2.7800000000000296
1276,4958,MALE,,alex453@gmail.com,541-281-8323,1626 Main St,New Yrok,TX,10965,rent,TXN003958,2024-07-20,Sports,Product_98,0,260.04,0.14,219.05,235.74,Check,Amex,Same as billing,Standard,Shipped,good,Yes,Online,,16.689999999999998
1277,1681,Male,thirty,david83@hotmail.com,290-860-7631,7145 Pine Rd,Chicago,FL,74228,Lease,TXN000681,2024-12-15,Electronics,Product_28,three,97.31,,354.81,152.63,Credit Card,Amex,7344 Oak Ave,standard,Delivered,0,False,Online,,-202.18
1278,1181,f,thirty,john428@gmail.com,498-132-4852,591 Maple Ln,San Antonio,GA,89074,OWN,TXN000181,2026-03-05,Electronics,Product_78,0,375.96,0.29,115.03,150.61,DC,Mastercard,5481 Maple Ln,Standard,PENDING,0,Yes,store a,,
1279,5099,F,,john696@yahoo.com,423-741-1566,8614 Pine Rd,Chicago,FL,36123,Other,TXN004099,2025-01-22,Toys,Product_37,two,432.01,0.17,149.68,354.52,PayPal,VISA,6806 Oak Ave,Express,Cancelled,bad,No,Mobile App,,204.83999999999997
1280,3118,,44,jane834@gmail.com,228-776-9872,4074 Cedar Blvd,Chicago,FL,27214,Lease,TXN002118,2025-04-04,Books,Product_33,10,140.15,0.01,33.45,346.98,PayPal,Amex,1205 Maple Ln,Pickup,Returned,bad,True,Store B,,313.53000000000003
1281,3551,,,alex273@gmail.com,461-678-9941,9007 Main St,San Antonio,MI,20105,With Parents,TXN002551,2025-09-14,Cloth,Product_20,4,495.78,0.13,272.35,713.13,Debit Card,Visa,4475 Pine Rd,,,2,No,,,440.78
1282,6499,U,25,sarah948@hotmail.com,846-646-7092,3776 Maple Ln,Los Angeles,PA,96000,Lease,TXN000499,2025-10-14,Clothing,Product_22,one,181.82,0.22,62.35,175.73,CASH,master,8001 Maple Ln,Overnight,PENDING,5,No,store a,InvalidCode,113.38
1283,1279,F,18-25,invalid_email,870-499-2402,5325 Main St,New Yrok,FL,58179,,TXN000279,2025-12-22,Home,Product_33,one,288.72,0.07,153.74,290.67,PayPal,Amex,4072 Main St,Overnight,PENDING,10,Yes,store a,,136.93
1284,5220,M,40+,mike917@hotmail.com,263-367-6298,6794 Cedar Blvd,New York,TX,85005,Rent,TXN004220,2025-06-24,Toys,Product_51,4,154.21,0.09,201.69,revenue_missing,,Visa,5920 Main St,Express,Cancelled,bad,No,Mobile App,,
1285,4037,MALE,,mike806@gmail.com,611-865-8614,2206 Cedar Blvd,Houston,FL,00000,rent,TXN003037,2025-04-22,Unknown,Product_63,1,397.55,0.17,275.29,553.01,Bank Transfer,Amex,8282 Maple Ln,Overnight,,0,Yes,Online,,277.71999999999997
1286,2205,Unknown,18-25,sarah970@outlook.com,123-456-7890,3720 Pine Rd,Houston,IL,45315,Lease,TXN001205,2026-01-21,,Product_73,three,193.14,0.2,285.43,revenue_missing,Credit Card,Amex,1879 Maple Ln,standard,,0,Yes,Store B,SAVE10,
1287,2506,Male,,lisa772@hotmail.com,283-573-1835,4735 Main St,New Yrok,MI,90822,Rent,TXN001506,2025-07-22,Unknown,Product_19,-1,131.07,0.1,46.27,359.61,Credit Card,Visa,6097 Main St,,Cancelled,0,yes,Online,EXPIRED,313.34000000000003
1288,1433,M,,invalid_email,416-191-8954,4941 Maple Ln,Houston,NY,27876,Rent,TXN000433,2025-10-25,Electronics,Product_68,2,406.1,0.1,112.63,310.49,Credit Card,,Same as billing,Express,Delivered,5,False,Store B,,197.86
1289,1290,Female,,emma444@gmail.com,123-456-7890,6636 Main St,Phoenix,TX,10405,Own,TXN000290,2025-11-27,Home,Product_32,1,51.44,0.28,62.58,458.91,Check,,805 Maple Ln,Express,PENDING,1,False,Store A,,396.33000000000004
1290,2028,MALE,,john932@yahoo.com,774-691-7545,9309 Cedar Blvd,San Diego,GA,92661,Other,TXN001028,2025-10-09,,Product_82,1,21.78,0.08,146.71,525.02,DC,VISA,5120 Main St,Standard,,excellent,N,Store B,WELCOME20,378.30999999999995
1291,1536,MALE,27,john794@gmail.com,123-456-7890,7766 Cedar Blvd,Houston,TX,11474,With Parents,TXN000536,2024-07-09,Unknown,Product_95,4,377.38,,348.72,763.55,DC,Discover,423 Maple Ln,Express,delivered,3,Yes,Online,,414.8299999999999
1292,4794,FEMALE,18-25,john542@yahoo.com,150-925-2621,3708 Oak Ave,San Diego,TX,78454,Own,TXN003794,2025-01-02,Unknown,Product_79,0,282.09,0.17,364.56,311.71,Debit Card,Visa,3575 Cedar Blvd,Overnight,Delivered,good,no,,,-52.85000000000002
1293,2188,m,,john961@gmail.com,280-177-6067,7614 Pine Rd,San Antonio,NY,00000,OWN,TXN001188,2025-10-01,Home,Product_11,three,133.26,0.2,377.83,399.19,Cash,VISA,7849 Cedar Blvd,standard,Shipped,3,N,store a,,21.360000000000014
1294,1189,FEMALE,,david957@hotmail.com,183-536-2328,9716 Oak Ave,San Diego,CA,44806,Other,TXN000189,2026-05-06,Clothing,Product_81,-1,424.88,0.12,339.23,36.71,Bank Transfer,Mastercard,8232 Maple Ln,Standard,PENDING,10,True,,,-302.52000000000004
1295,4230,,40+,jane654@hotmail.com,656-408-5422,1476 Maple Ln,Houston,IL,56248,Rent,TXN003230,2026-04-01,Electronics,Product_64,1,400.73,0.31,144.38,14.66,CASH,Amex,1232 Main St,Standard,delivered,2,N,Store B,,-129.72
1296,1707,m,40,invalid_email,123-456-7890,2104 Oak Ave,San Diego,CA,63122,Lease,TXN000707,2025-02-18,Unknown,Product_98,3,88.49,0.1,263.33,284.4,CC,Amex,5259 Oak Ave,EXP,delivered,10,no,Online,,21.069999999999993
1297,2621,m,40+,invalid_email,724-664-1038,1278 Pine Rd,Philadelphia,GA,31193,OWN,TXN001621,2025-08-15,Home,Product_87,3,price,0.18,376.37,634.32,Bank Transfer,Visa,3866 Maple Ln,Express,PENDING,3,N,Mobile App,SAVE10,257.95000000000005
